"location","origin","clock","model","event_date","event_year","age","current","truth","median","wis","absolute_error","coverage90"
"California",2025-05-31,"calendar","cumulative_poisson",2025-05-10,2025,3,171,175,172,2.17272727272727,3,FALSE
"California",2025-05-31,"calendar","cumulative_poisson",2025-05-17,2025,2,167,168,170,0.909090909090909,2,TRUE
"California",2025-05-31,"calendar","cumulative_poisson",2025-05-24,2025,1,179,183,188,3.15045454545454,5,TRUE
"California",2025-05-31,"calendar","cumulative_poisson",2025-05-31,2025,0,164,188,205.5,10.8133333333333,17.5,TRUE
"California",2025-05-31,"calendar","cumulative_nb",2025-05-03,2025,4,241,235,281,38.2140909090909,46,FALSE
"California",2025-05-31,"calendar","cumulative_nb",2025-05-10,2025,3,171,175,215.5,30.6983333333333,40.5,FALSE
"California",2025-05-31,"calendar","cumulative_nb",2025-05-17,2025,2,167,168,225,45.2586363636364,57,FALSE
"California",2025-05-31,"calendar","cumulative_nb",2025-05-24,2025,1,179,183,272.5,69.0281818181818,89.5,FALSE
"California",2025-05-31,"calendar","cumulative_nb",2025-05-31,2025,0,164,188,324.5,99.7263636363636,136.5,FALSE
"California",2025-05-31,"calendar","hurdle_ztnb",2025-05-03,2025,4,241,235,242,8.2839393939394,7,FALSE
"California",2025-05-31,"calendar","hurdle_ztnb",2025-05-10,2025,3,171,175,172,3.52909090909091,3,TRUE
"California",2025-05-31,"calendar","hurdle_ztnb",2025-05-17,2025,2,167,168,171,6.65575757575757,3,TRUE
"California",2025-05-31,"calendar","hurdle_ztnb",2025-05-24,2025,1,179,183,187,9.12257575757576,4,TRUE
"California",2025-05-31,"calendar","hurdle_ztnb",2025-05-31,2025,0,164,188,186,17.9937878787879,2,TRUE
"California",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-03,2025,4,241,235,241,6,6,FALSE
"California",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-10,2025,3,171,175,171,4,4,FALSE
"California",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-17,2025,2,167,168,167,1,1,FALSE
"California",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-24,2025,1,179,183,179,4,4,FALSE
"California",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-31,2025,0,164,188,164,24,24,FALSE
"California",2025-05-31,"compressed","empirical_multiplier",2025-05-03,2025,4,241,235,241,6,6,FALSE
"California",2025-05-31,"compressed","empirical_multiplier",2025-05-10,2025,3,171,175,171,4,4,FALSE
"California",2025-05-31,"compressed","empirical_multiplier",2025-05-17,2025,2,167,168,167,1,1,FALSE
"California",2025-05-31,"compressed","empirical_multiplier",2025-05-24,2025,1,179,183,179,4,4,FALSE
"California",2025-05-31,"compressed","empirical_multiplier",2025-05-31,2025,0,164,188,164,24,24,FALSE
"California",2025-05-31,"compressed","cumulative_poisson",2025-05-03,2025,4,241,235,243,6.95454545454545,8,FALSE
"California",2025-05-31,"compressed","cumulative_poisson",2025-05-10,2025,3,171,175,173,1.27272727272727,2,TRUE
"California",2025-05-31,"compressed","cumulative_poisson",2025-05-17,2025,2,167,168,169,0.890909090909091,1,TRUE
"California",2025-05-31,"compressed","cumulative_poisson",2025-05-24,2025,1,179,183,184,0.718181818181818,1,TRUE
"California",2025-05-31,"compressed","cumulative_poisson",2025-05-31,2025,0,164,188,175,9.81045454545455,13,FALSE
"California",2025-05-31,"compressed","cumulative_nb",2025-05-03,2025,4,241,235,243,6.98909090909091,8,FALSE
"California",2025-05-31,"compressed","cumulative_nb",2025-05-10,2025,3,171,175,173,1.45454545454545,2,TRUE
"California",2025-05-31,"compressed","cumulative_nb",2025-05-17,2025,2,167,168,169,0.727272727272727,1,TRUE
"California",2025-05-31,"compressed","cumulative_nb",2025-05-24,2025,1,179,183,184,0.728636363636363,1,TRUE
"California",2025-05-31,"compressed","cumulative_nb",2025-05-31,2025,0,164,188,175,10.2551515151515,13,FALSE
"California",2025-05-31,"compressed","hurdle_ztnb",2025-05-03,2025,4,241,235,241,6.88393939393939,6,TRUE
"California",2025-05-31,"compressed","hurdle_ztnb",2025-05-10,2025,3,171,175,173,2.78333333333333,2,TRUE
"California",2025-05-31,"compressed","hurdle_ztnb",2025-05-17,2025,2,167,168,172,4.97393939393939,4,TRUE
"California",2025-05-31,"compressed","hurdle_ztnb",2025-05-24,2025,1,179,183,190.5,7.70151515151515,7.5,TRUE
"California",2025-05-31,"compressed","hurdle_ztnb",2025-05-31,2025,0,164,188,194.5,11.0422727272727,6.5,TRUE
"California",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-03,2025,4,241,235,241,3.00742424242424,6,TRUE
"California",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-10,2025,3,171,175,171,4.91924242424243,4,FALSE
"California",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-17,2025,2,167,168,167,1.63333333333334,1,TRUE
"California",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-24,2025,1,179,183,179,3.36727272727273,4,TRUE
"California",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-31,2025,0,164,188,170,14.3468181818182,18,FALSE
"Colorado",2025-01-02,"calendar","empirical_multiplier",2024-11-30,2024,4,65,67,65,2,2,FALSE
"Colorado",2025-01-02,"calendar","empirical_multiplier",2024-12-07,2024,3,90,90,90,0,0,TRUE
"Colorado",2025-01-02,"calendar","empirical_multiplier",2024-12-14,2024,2,132,129,132,3,3,FALSE
"Colorado",2025-01-02,"calendar","empirical_multiplier",2024-12-21,2024,1,178,179,178,1,1,FALSE
"Colorado",2025-01-02,"calendar","empirical_multiplier",2024-12-28,2024,0,470,475,470,5,5,FALSE
"Colorado",2025-01-02,"calendar","cumulative_poisson",2024-11-30,2024,4,65,67,65,1.21454545454546,2,TRUE
"Colorado",2025-01-02,"calendar","cumulative_poisson",2024-12-07,2024,3,90,90,90,0.281818181818182,0,TRUE
"Colorado",2025-01-02,"calendar","cumulative_poisson",2024-12-14,2024,2,132,129,132,1.7,3,TRUE
"Colorado",2025-01-02,"calendar","cumulative_poisson",2024-12-21,2024,1,178,179,179,0.872727272727273,0,TRUE
"Colorado",2025-01-02,"calendar","cumulative_poisson",2024-12-28,2024,0,470,475,488,7.77712121212121,13,TRUE
"Colorado",2025-01-02,"calendar","cumulative_nb",2024-11-30,2024,4,65,67,65,2.00909090909091,2,FALSE
"Colorado",2025-01-02,"calendar","cumulative_nb",2024-12-07,2024,3,90,90,90,0.0272727272727273,0,TRUE
"Colorado",2025-01-02,"calendar","cumulative_nb",2024-12-14,2024,2,132,129,132,1.89090909090909,3,TRUE
"Colorado",2025-01-02,"calendar","cumulative_nb",2024-12-21,2024,1,178,179,177,1.325,2,TRUE
"Colorado",2025-01-02,"calendar","cumulative_nb",2024-12-28,2024,0,470,475,492,17.4298484848485,17,TRUE
"Colorado",2025-01-02,"calendar","hurdle_ztnb",2024-11-30,2024,4,65,67,65,1.38181818181818,2,TRUE
"Colorado",2025-01-02,"calendar","hurdle_ztnb",2024-12-07,2024,3,90,90,90,0.154545454545455,0,TRUE
"Colorado",2025-01-02,"calendar","hurdle_ztnb",2024-12-14,2024,2,132,129,132,3.05287878787879,3,FALSE
"Colorado",2025-01-02,"calendar","hurdle_ztnb",2024-12-21,2024,1,178,179,178,0.716515151515151,1,TRUE
"Colorado",2025-01-02,"calendar","hurdle_ztnb",2024-12-28,2024,0,470,475,471,2.14742424242425,4,TRUE
"Colorado",2025-01-02,"calendar","hurdle_ztpoisson",2024-11-30,2024,4,65,67,65,1.65590909090909,2,TRUE
"Colorado",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-07,2024,3,90,90,93,2.13636363636364,3,TRUE
"Colorado",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-14,2024,2,132,129,132,3.20136363636364,3,FALSE
"Colorado",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-21,2024,1,178,179,178,0.885606060606061,1,TRUE
"Colorado",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-28,2024,0,470,475,479,4.32863636363636,4,TRUE
"Colorado",2025-01-02,"compressed","empirical_multiplier",2024-11-16,2024,4,29,29,29,0,0,TRUE
"Colorado",2025-01-02,"compressed","empirical_multiplier",2024-11-30,2024,3,65,67,65,2,2,FALSE
"Colorado",2025-01-02,"compressed","empirical_multiplier",2024-12-14,2024,2,132,129,132,3,3,FALSE
"Colorado",2025-01-02,"compressed","empirical_multiplier",2024-12-21,2024,1,178,179,178,1,1,FALSE
"Colorado",2025-01-02,"compressed","empirical_multiplier",2024-12-28,2024,0,470,475,470,5,5,FALSE
"Colorado",2025-01-02,"compressed","cumulative_poisson",2024-11-16,2024,4,29,29,29,0.1,0,TRUE
"Colorado",2025-01-02,"compressed","cumulative_poisson",2024-11-30,2024,3,65,67,65,1.02727272727273,2,TRUE
"Colorado",2025-01-02,"compressed","cumulative_poisson",2024-12-14,2024,2,132,129,132,1.66363636363636,3,TRUE
"Colorado",2025-01-02,"compressed","cumulative_poisson",2024-12-21,2024,1,178,179,177,1.32863636363636,2,TRUE
"Colorado",2025-01-02,"compressed","cumulative_poisson",2024-12-28,2024,0,470,475,473,2.34681818181818,2,TRUE
"Colorado",2025-01-02,"compressed","cumulative_nb",2024-11-16,2024,4,29,29,29,0.1,0,TRUE
"Colorado",2025-01-02,"compressed","cumulative_nb",2024-11-30,2024,3,65,67,65,0.940000000000001,2,TRUE
"Colorado",2025-01-02,"compressed","cumulative_nb",2024-12-14,2024,2,132,129,132.5,2.03090909090909,3.5,TRUE
"Colorado",2025-01-02,"compressed","cumulative_nb",2024-12-21,2024,1,178,179,178,1.21151515151515,1,TRUE
"Colorado",2025-01-02,"compressed","cumulative_nb",2024-12-28,2024,0,470,475,476,2.44787878787879,1,TRUE
"Colorado",2025-01-02,"compressed","hurdle_ztnb",2024-11-16,2024,4,29,29,29,0.0286363636363635,0,TRUE
"Colorado",2025-01-02,"compressed","hurdle_ztnb",2024-11-30,2024,3,65,67,65,1.31651515151515,2,TRUE
"Colorado",2025-01-02,"compressed","hurdle_ztnb",2024-12-14,2024,2,132,129,132,2.92181818181818,3,FALSE
"Colorado",2025-01-02,"compressed","hurdle_ztnb",2024-12-21,2024,1,178,179,178,0.618181818181818,1,TRUE
"Colorado",2025-01-02,"compressed","hurdle_ztnb",2024-12-28,2024,0,470,475,471,2.18424242424242,4,TRUE
"Colorado",2025-01-02,"compressed","hurdle_ztpoisson",2024-11-16,2024,4,29,29,29,0,0,TRUE
"Colorado",2025-01-02,"compressed","hurdle_ztpoisson",2024-11-30,2024,3,65,67,65,1.34545454545455,2,TRUE
"Colorado",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-14,2024,2,132,129,132,3.065,3,FALSE
"Colorado",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-21,2024,1,178,179,179,0.927272727272727,0,TRUE
"Colorado",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-28,2024,0,470,475,482,4.99833333333333,7,TRUE
"Colorado",2025-02-15,"calendar","empirical_multiplier",2025-01-18,2025,4,441,441,441,0,0,TRUE
"Colorado",2025-02-15,"calendar","empirical_multiplier",2025-01-25,2025,3,456,456,456,0,0,TRUE
"Colorado",2025-02-15,"calendar","empirical_multiplier",2025-02-01,2025,2,543,543,543,0,0,TRUE
"Colorado",2025-02-15,"calendar","empirical_multiplier",2025-02-08,2025,1,604,622,604,18,18,FALSE
"Colorado",2025-02-15,"calendar","empirical_multiplier",2025-02-15,2025,0,573,583,573,10,10,FALSE
"Colorado",2025-02-15,"calendar","cumulative_poisson",2025-01-18,2025,4,441,441,433,6.09090909090909,8,FALSE
"Colorado",2025-02-15,"calendar","cumulative_poisson",2025-01-25,2025,3,456,456,444,8.97272727272727,12,FALSE
"Colorado",2025-02-15,"calendar","cumulative_poisson",2025-02-01,2025,2,543,543,529,10.0090909090909,14,FALSE
"Colorado",2025-02-15,"calendar","cumulative_poisson",2025-02-08,2025,1,604,622,600,15.2383333333333,22,FALSE
"Colorado",2025-02-15,"calendar","cumulative_poisson",2025-02-15,2025,0,573,583,695,99.1248484848485,112,FALSE
"Colorado",2025-02-15,"calendar","cumulative_nb",2025-01-18,2025,4,441,441,441,0.966060606060606,0,TRUE
"Colorado",2025-02-15,"calendar","cumulative_nb",2025-01-25,2025,3,456,456,456,1.41287878787879,0,TRUE
"Colorado",2025-02-15,"calendar","cumulative_nb",2025-02-01,2025,2,543,543,545,2.51151515151515,2,TRUE
"Colorado",2025-02-15,"calendar","cumulative_nb",2025-02-08,2025,1,604,622,618,4.42424242424242,4,TRUE
"Colorado",2025-02-15,"calendar","cumulative_nb",2025-02-15,2025,0,573,583,664,62.7839393939394,81,FALSE
"Colorado",2025-02-15,"calendar","hurdle_ztnb",2025-01-18,2025,4,441,441,441,0.181818181818182,0,TRUE
"Colorado",2025-02-15,"calendar","hurdle_ztnb",2025-01-25,2025,3,456,456,456,0.346818181818182,0,TRUE
"Colorado",2025-02-15,"calendar","hurdle_ztnb",2025-02-01,2025,2,543,543,543,0.602727272727272,0,TRUE
"Colorado",2025-02-15,"calendar","hurdle_ztnb",2025-02-08,2025,1,604,622,605,10.29,17,TRUE
"Colorado",2025-02-15,"calendar","hurdle_ztnb",2025-02-15,2025,0,573,583,575,4.86378787878788,8,TRUE
"Colorado",2025-02-15,"calendar","hurdle_ztpoisson",2025-01-18,2025,4,441,441,448,4.18878787878788,7,TRUE
"Colorado",2025-02-15,"calendar","hurdle_ztpoisson",2025-01-25,2025,3,456,456,456,0.337727272727273,0,TRUE
"Colorado",2025-02-15,"calendar","hurdle_ztpoisson",2025-02-01,2025,2,543,543,543,0.727272727272727,0,TRUE
"Colorado",2025-02-15,"calendar","hurdle_ztpoisson",2025-02-08,2025,1,604,622,604,11.8781818181818,18,FALSE
"Colorado",2025-02-15,"calendar","hurdle_ztpoisson",2025-02-15,2025,0,573,583,575,4.88227272727273,8,TRUE
"Colorado",2025-02-15,"compressed","empirical_multiplier",2025-01-11,2025,4,499,499,499,0,0,TRUE
"Colorado",2025-02-15,"compressed","empirical_multiplier",2025-01-25,2025,3,456,456,456,0,0,TRUE
"Colorado",2025-02-15,"compressed","empirical_multiplier",2025-02-01,2025,2,543,543,543,0,0,TRUE
"Colorado",2025-02-15,"compressed","empirical_multiplier",2025-02-08,2025,1,604,622,604,18,18,FALSE
"Colorado",2025-02-15,"compressed","empirical_multiplier",2025-02-15,2025,0,573,583,573,10,10,FALSE
"Colorado",2025-02-15,"compressed","cumulative_poisson",2025-01-11,2025,4,499,499,500,0.909090909090909,1,TRUE
"Colorado",2025-02-15,"compressed","cumulative_poisson",2025-01-25,2025,3,456,456,456,1.15060606060606,0,TRUE
"Colorado",2025-02-15,"compressed","cumulative_poisson",2025-02-01,2025,2,543,543,539,2.68666666666667,4,TRUE
"Colorado",2025-02-15,"compressed","cumulative_poisson",2025-02-08,2025,1,604,622,600.5,16.7751515151515,21.5,FALSE
"Colorado",2025-02-15,"compressed","cumulative_poisson",2025-02-15,2025,0,573,583,589,3.99333333333333,6,TRUE
"Colorado",2025-02-15,"compressed","cumulative_nb",2025-01-11,2025,4,499,499,501,1.15590909090909,2,TRUE
"Colorado",2025-02-15,"compressed","cumulative_nb",2025-01-25,2025,3,456,456,457,1.36363636363636,1,TRUE
"Colorado",2025-02-15,"compressed","cumulative_nb",2025-02-01,2025,2,543,543,541,1.99833333333333,2,TRUE
"Colorado",2025-02-15,"compressed","cumulative_nb",2025-02-08,2025,1,604,622,600,16.3181818181818,22,FALSE
"Colorado",2025-02-15,"compressed","cumulative_nb",2025-02-15,2025,0,573,583,591,4.54924242424242,8,TRUE
"Colorado",2025-02-15,"compressed","hurdle_ztnb",2025-01-11,2025,4,499,499,499,0.0559090909090907,0,TRUE
"Colorado",2025-02-15,"compressed","hurdle_ztnb",2025-01-25,2025,3,456,456,456,0.145454545454546,0,TRUE
"Colorado",2025-02-15,"compressed","hurdle_ztnb",2025-02-01,2025,2,543,543,543,0.190909090909091,0,TRUE
"Colorado",2025-02-15,"compressed","hurdle_ztnb",2025-02-08,2025,1,604,622,604,12.565,18,FALSE
"Colorado",2025-02-15,"compressed","hurdle_ztnb",2025-02-15,2025,0,573,583,576,3.76636363636364,7,TRUE
"Colorado",2025-02-15,"compressed","hurdle_ztpoisson",2025-01-11,2025,4,499,499,499,0.119545454545454,0,TRUE
"Colorado",2025-02-15,"compressed","hurdle_ztpoisson",2025-01-25,2025,3,456,456,456,0.240000000000001,0,TRUE
"Colorado",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-01,2025,2,543,543,543,0.672727272727273,0,TRUE
"Colorado",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-08,2025,1,604,622,607,9.83106060606061,15,FALSE
"Colorado",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-15,2025,0,573,583,591,7.70848484848485,8,TRUE
"Colorado",2025-03-29,"calendar","empirical_multiplier",2025-03-01,2025,4,381,381,381,0,0,TRUE
"Colorado",2025-03-29,"calendar","empirical_multiplier",2025-03-08,2025,3,311,311,311,0,0,TRUE
"Colorado",2025-03-29,"calendar","empirical_multiplier",2025-03-15,2025,2,215,215,215,0,0,TRUE
"Colorado",2025-03-29,"calendar","empirical_multiplier",2025-03-22,2025,1,162,162,162,0,0,TRUE
"Colorado",2025-03-29,"calendar","empirical_multiplier",2025-03-29,2025,0,117,121,117,4,4,FALSE
"Colorado",2025-03-29,"calendar","cumulative_poisson",2025-03-01,2025,4,381,381,381,0.146818181818182,0,TRUE
"Colorado",2025-03-29,"calendar","cumulative_poisson",2025-03-08,2025,3,311,311,311,0.265,0,TRUE
"Colorado",2025-03-29,"calendar","cumulative_poisson",2025-03-15,2025,2,215,215,215,0.292272727272727,0,TRUE
"Colorado",2025-03-29,"calendar","cumulative_poisson",2025-03-22,2025,1,162,162,164,1.12424242424243,2,TRUE
"Colorado",2025-03-29,"calendar","cumulative_poisson",2025-03-29,2025,0,117,121,137,11.8401515151515,16,FALSE
"Colorado",2025-03-29,"calendar","cumulative_nb",2025-03-01,2025,4,381,381,383,1.32727272727273,2,TRUE
"Colorado",2025-03-29,"calendar","cumulative_nb",2025-03-08,2025,3,311,311,313,1.37272727272727,2,TRUE
"Colorado",2025-03-29,"calendar","cumulative_nb",2025-03-15,2025,2,215,215,218,1.80136363636364,3,TRUE
"Colorado",2025-03-29,"calendar","cumulative_nb",2025-03-22,2025,1,162,162,167,2.86606060606061,5,TRUE
"Colorado",2025-03-29,"calendar","cumulative_nb",2025-03-29,2025,0,117,121,134,9.67272727272727,13,FALSE
"Colorado",2025-03-29,"calendar","hurdle_ztnb",2025-03-01,2025,4,381,381,381,0.292272727272727,0,TRUE
"Colorado",2025-03-29,"calendar","hurdle_ztnb",2025-03-08,2025,3,311,311,311,0.468636363636364,0,TRUE
"Colorado",2025-03-29,"calendar","hurdle_ztnb",2025-03-15,2025,2,215,215,215,0.896969696969697,0,TRUE
"Colorado",2025-03-29,"calendar","hurdle_ztnb",2025-03-22,2025,1,162,162,163,1.49636363636364,1,TRUE
"Colorado",2025-03-29,"calendar","hurdle_ztnb",2025-03-29,2025,0,117,121,120,3.28909090909091,1,TRUE
"Colorado",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-01,2025,4,381,381,381,0.119545454545454,0,TRUE
"Colorado",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-08,2025,3,311,311,311,0.1,0,TRUE
"Colorado",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-15,2025,2,215,215,215,0.163636363636364,0,TRUE
"Colorado",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-22,2025,1,162,162,162,0.190909090909091,0,TRUE
"Colorado",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-29,2025,0,117,121,117,2.35727272727273,4,TRUE
"Colorado",2025-04-26,"calendar","empirical_multiplier",2025-03-29,2025,4,121,121,121,0,0,TRUE
"Colorado",2025-04-26,"calendar","empirical_multiplier",2025-04-05,2025,3,86,86,86,0,0,TRUE
"Colorado",2025-04-26,"calendar","empirical_multiplier",2025-04-12,2025,2,59,62,59,3,3,FALSE
"Colorado",2025-04-26,"calendar","empirical_multiplier",2025-04-19,2025,1,40,40,40,0,0,TRUE
"Colorado",2025-04-26,"calendar","empirical_multiplier",2025-04-26,2025,0,42,42,42,0,0,TRUE
"Colorado",2025-04-26,"calendar","cumulative_poisson",2025-03-29,2025,4,121,121,121,0.0363636363636364,0,TRUE
"Colorado",2025-04-26,"calendar","cumulative_poisson",2025-04-05,2025,3,86,86,86,0.0818181818181818,0,TRUE
"Colorado",2025-04-26,"calendar","cumulative_poisson",2025-04-12,2025,2,59,62,59,2.7,3,FALSE
"Colorado",2025-04-26,"calendar","cumulative_poisson",2025-04-19,2025,1,40,40,40,0.254545454545455,0,TRUE
"Colorado",2025-04-26,"calendar","cumulative_poisson",2025-04-26,2025,0,42,42,49,5.84681818181818,7,FALSE
"Colorado",2025-04-26,"calendar","cumulative_nb",2025-03-29,2025,4,121,121,121,0.318181818181818,0,TRUE
"Colorado",2025-04-26,"calendar","cumulative_nb",2025-04-05,2025,3,86,86,86,0.390909090909091,0,TRUE
"Colorado",2025-04-26,"calendar","cumulative_nb",2025-04-12,2025,2,59,62,59,1.56363636363636,3,TRUE
"Colorado",2025-04-26,"calendar","cumulative_nb",2025-04-19,2025,1,40,40,41,0.710454545454545,1,TRUE
"Colorado",2025-04-26,"calendar","cumulative_nb",2025-04-26,2025,0,42,42,48,3.95454545454545,6,TRUE
"Colorado",2025-04-26,"calendar","hurdle_ztnb",2025-03-29,2025,4,121,121,121,0.290909090909091,0,TRUE
"Colorado",2025-04-26,"calendar","hurdle_ztnb",2025-04-05,2025,3,86,86,86,0.428636363636363,0,TRUE
"Colorado",2025-04-26,"calendar","hurdle_ztnb",2025-04-12,2025,2,59,62,59,1.56984848484848,3,TRUE
