"location","origin","clock","epidemic","model","event_date","event_year","age","current","truth","median","wis","absolute_error","coverage90"
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-18,2025,4,91,91,95,2.31106060606061,4,TRUE
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-25,2025,3,81,88,87,1.86606060606061,1,TRUE
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-01,2025,2,70,70,77,4.41530303030303,7,TRUE
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-08,2025,1,81,83,91,5.35727272727273,8,TRUE
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-15,2025,0,79,79,93,9.05363636363636,14,TRUE
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-18,2025,4,91,91,93,2.165,2,TRUE
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-25,2025,3,81,88,84,3.15090909090909,4,TRUE
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-01,2025,2,70,70,73,4.09469696969697,3,TRUE
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-08,2025,1,81,83,90,5.21333333333333,7,TRUE
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-15,2025,0,79,79,92,8.20409090909091,13,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-18,2025,4,91,91,91,0.255909090909091,0,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,81,88,81,4.17045454545455,7,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,70,70,70,0.710454545454545,0,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,81,83,83,1.15939393939394,0,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-15,2025,0,79,79,82,2.36848484848485,3,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-18,2025,4,91,91,97,3.62863636363636,6,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-25,2025,3,81,88,81,3.67272727272727,7,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-01,2025,2,70,70,70,0.902727272727273,0,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-08,2025,1,81,83,81,1.70909090909091,2,TRUE
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-15,2025,0,79,79,81,2.36363636363636,2,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-01,2025,4,67,67,67,0.354545454545455,0,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-08,2025,3,63,63,63,0.627272727272727,0,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-15,2025,2,56,56,56,0.445454545454545,0,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-22,2025,1,42,42,42,0.618181818181818,0,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,0,30,31,32,1.18181818181818,1,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-01,2025,4,67,67,67,0.829696969696969,0,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-08,2025,3,63,63,63,0.890909090909091,0,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-15,2025,2,56,56,56,1.34,0,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-22,2025,1,42,42,42,1.50363636363636,0,TRUE
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,0,30,31,34,2.65651515151515,3,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-01,2025,4,67,67,67,0.265,0,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-08,2025,3,63,63,63,0.381818181818182,0,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-15,2025,2,56,56,56,0.761969696969698,0,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-22,2025,1,42,42,43,1.05727272727273,1,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-29,2025,0,30,31,33,2.11636363636364,2,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-01,2025,4,67,67,67,0.255909090909091,0,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-08,2025,3,63,63,63,0.309090909090909,0,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-15,2025,2,56,56,56,0.451515151515153,0,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-22,2025,1,42,42,42,0.475151515151515,0,TRUE
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,0,30,31,30,0.861363636363637,1,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,4,31,31,31,0.0818181818181818,0,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-05,2025,3,39,39,39,0.0818181818181818,0,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-12,2025,2,24,24,24,0.145454545454545,0,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-19,2025,1,24,24,24,0.463636363636364,0,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-26,2025,0,24,24,25,1.21409090909091,1,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,4,31,31,31,0.349242424242424,0,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-05,2025,3,39,39,39,0.445454545454545,0,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-12,2025,2,24,24,24,0.732272727272727,0,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-19,2025,1,24,24,24,1.15727272727273,0,TRUE
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-26,2025,0,24,24,27,1.91818181818182,3,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztnb",2025-03-29,2025,4,31,31,31,0.174090909090909,0,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-05,2025,3,39,39,39,0.266060606060606,0,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-12,2025,2,24,24,24,0.510454545454545,0,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-19,2025,1,24,24,24,0.603636363636363,0,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-26,2025,0,24,24,25,1.37878787878788,1,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,4,31,31,31,0.0272727272727273,0,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-05,2025,3,39,39,39,0.127272727272727,0,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-12,2025,2,24,24,24,0.111515151515151,0,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-19,2025,1,24,24,24,0.218181818181818,0,TRUE
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-26,2025,0,24,24,24,0.523030303030303,0,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-03,2025,4,34,34,34,0.0727272727272728,0,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-10,2025,3,30,30,30,0.1,0,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-17,2025,2,25,25,25,0.218181818181818,0,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-24,2025,1,17,18,17,0.710454545454545,1,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-31,2025,0,18,19,20,1.41954545454545,1,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-03,2025,4,34,34,34,0.272727272727273,0,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-10,2025,3,30,30,30,0.409090909090909,0,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-17,2025,2,25,25,25,0.79469696969697,0,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-24,2025,1,17,18,17,1.27409090909091,1,TRUE
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-31,2025,0,18,19,20,1.63878787878788,1,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-03,2025,4,34,34,34,0.0740909090909089,0,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-10,2025,3,30,30,30,0.149090909090909,0,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-17,2025,2,25,25,25,0.193333333333333,0,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-24,2025,1,17,18,17,0.6,1,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-31,2025,0,18,19,18.5,0.790909090909092,0.5,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-03,2025,4,34,34,34,0.0272727272727273,0,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-10,2025,3,30,30,30,0.0922727272727271,0,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-17,2025,2,25,25,25,0.132424242424242,0,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-24,2025,1,17,18,17,0.790909090909091,1,TRUE
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-31,2025,0,18,19,18,0.736363636363636,1,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-11-30,2024,4,63,63,63,0.121969696969697,0,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-07,2024,3,77,78,77,1.02606060606061,1,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-14,2024,2,101,110,101,4.88681818181818,9,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-21,2024,1,185,188,185,2.91651515151515,3,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-28,2024,0,322,333,327.5,6.21484848484849,5.5,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-11-30,2024,4,63,63,63,0.156969696969697,0,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-07,2024,3,77,78,77,0.846818181818182,1,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-14,2024,2,101,110,101,4.76848484848485,9,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-21,2024,1,185,188,185,3.99954545454545,3,TRUE
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,322,333,322,11.0360606060606,11,TRUE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,63,63,63,0,0,TRUE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,77,78,77,1,1,FALSE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,101,110,101,9,9,FALSE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,185,188,185,3,3,FALSE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,322,333,322,11,11,FALSE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,63,63,63,0,0,TRUE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,77,78,77,1,1,FALSE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,101,110,101,9,9,FALSE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-21,2024,1,185,188,185,3,3,FALSE
"Idaho",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-28,2024,0,322,333,322,11,11,FALSE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-18,2025,4,130,125,130,5.12090909090909,5,FALSE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-25,2025,3,106,105,106,1.17787878787879,1,FALSE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-01,2025,2,162,162,162,0.436363636363636,0,TRUE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-08,2025,1,165,175,165,6.06,10,TRUE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-15,2025,0,125,152,127,13.1710606060606,25,TRUE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-18,2025,4,130,125,130,5,5,FALSE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-25,2025,3,106,105,106,1.02863636363636,1,FALSE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-01,2025,2,162,162,162,0.184545454545454,0,TRUE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-08,2025,1,165,175,165,5.4569696969697,10,TRUE
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-15,2025,0,125,152,125,11.3913636363636,27,TRUE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-18,2025,4,130,125,130,5,5,FALSE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,106,105,106,1,1,FALSE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,162,162,162,0,0,TRUE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,165,175,165,10,10,FALSE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-15,2025,0,125,152,125,27,27,FALSE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-18,2025,4,130,125,130,5,5,FALSE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-25,2025,3,106,105,106,1,1,FALSE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-01,2025,2,162,162,162,0,0,TRUE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-08,2025,1,165,175,165,10,10,FALSE
"Idaho",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-15,2025,0,125,152,125,27,27,FALSE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-01,2025,4,124,124,124,0.0818181818181818,0,TRUE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-08,2025,3,90,95,90,3.45363636363636,5,TRUE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-15,2025,2,99,99,99,0.268636363636363,0,TRUE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-22,2025,1,83,83,83,0.543787878787878,0,TRUE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,0,50,50,51,1.46636363636364,1,TRUE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-01,2025,4,124,124,124,0.0454545454545455,0,TRUE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-08,2025,3,90,95,90,4.01045454545455,5,TRUE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-15,2025,2,99,99,99,0.336363636363636,0,TRUE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-22,2025,1,83,83,83,0.845454545454545,0,TRUE
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,0,50,50,53,2.85272727272727,3,TRUE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-01,2025,4,124,124,124,0,0,TRUE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-08,2025,3,90,95,90,5,5,FALSE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-15,2025,2,99,99,99,0,0,TRUE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-22,2025,1,83,83,83,0,0,TRUE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-29,2025,0,50,50,50,0,0,TRUE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-01,2025,4,124,124,124,0,0,TRUE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-08,2025,3,90,95,90,5,5,FALSE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-15,2025,2,99,99,99,0,0,TRUE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-22,2025,1,83,83,83,0,0,TRUE
"Idaho",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,0,50,50,50,0,0,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,4,50,50,50,0.0299999999999996,0,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-05,2025,3,27,27,27,0.0377272727272726,0,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-12,2025,2,27,27,27,0.0842424242424241,0,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-19,2025,1,13,13,13,0.266363636363636,0,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-26,2025,0,15,21,15,2.76666666666666,6,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,4,50,50,50,0.0363636363636364,0,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-05,2025,3,27,27,27,0.0195454545454544,0,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-12,2025,2,27,27,27,0.0740909090909089,0,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-19,2025,1,13,13,13,0.219545454545455,0,TRUE
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-26,2025,0,15,21,15,3.25090909090909,6,TRUE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztnb",2025-03-29,2025,4,50,50,50,0,0,TRUE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-05,2025,3,27,27,27,0,0,TRUE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-12,2025,2,27,27,27,0,0,TRUE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-19,2025,1,13,13,13,0,0,TRUE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-26,2025,0,15,21,15,6,6,FALSE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,4,50,50,50,0,0,TRUE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-05,2025,3,27,27,27,0,0,TRUE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-12,2025,2,27,27,27,0,0,TRUE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-19,2025,1,13,13,13,0,0,TRUE
"Idaho",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-26,2025,0,15,21,15,6,6,FALSE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-03,2025,4,13,16,13,3,3,FALSE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-10,2025,3,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-17,2025,2,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-24,2025,1,11,11,11,0.1,0,TRUE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-31,2025,0,5,5,5,0.374090909090909,0,TRUE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-03,2025,4,13,16,13,3,3,FALSE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-10,2025,3,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-17,2025,2,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-24,2025,1,11,11,11,0.0181818181818182,0,TRUE
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-31,2025,0,5,5,5,0.136363636363636,0,TRUE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-03,2025,4,13,16,13,3,3,FALSE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-10,2025,3,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-17,2025,2,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-24,2025,1,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-31,2025,0,5,5,5,0,0,TRUE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-03,2025,4,13,16,13,3,3,FALSE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-10,2025,3,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-17,2025,2,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-24,2025,1,11,11,11,0,0,TRUE
"Idaho",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-31,2025,0,5,5,5,0,0,TRUE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-11-30,2024,4,83,83,84,0.881818181818182,1,TRUE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-07,2024,3,104,107,106,1.09090909090909,1,TRUE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-14,2024,2,239,242,242,1.23636363636364,0,TRUE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-21,2024,1,485,489,489,1.33772727272727,0,TRUE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-28,2024,0,1050,1143,1056,74.5613636363637,87,FALSE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-11-30,2024,4,83,83,83,0.0377272727272726,0,TRUE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-07,2024,3,104,107,104,2.02863636363636,3,TRUE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-14,2024,2,239,242,239,1.43772727272727,3,TRUE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-21,2024,1,485,489,487,1.77772727272728,2,TRUE
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,1050,1143,1057,61.0959090909092,86,FALSE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,83,83,83,0.209090909090909,0,TRUE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,104,107,104,1.52727272727273,3,TRUE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,239,242,239,1.50909090909091,3,TRUE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,485,489,486,1.72969696969697,3,TRUE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,1050,1143,1051,83.3074242424242,92,FALSE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,83,83,83,0.00136363636363616,0,TRUE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,104,107,109,1.92318181818182,2,TRUE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,239,242,239,1.74545454545455,3,TRUE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-21,2024,1,485,489,485,1.76742424242424,4,TRUE
"Illinois",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-28,2024,0,1050,1143,1056,74.5486363636364,87,FALSE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-18,2025,4,1316,1383,1329,40.0545454545455,54,FALSE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-25,2025,3,1734,1728,1754,18.5765151515151,26,FALSE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-01,2025,2,2137,2146,2164,12.5366666666667,18,TRUE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-08,2025,1,2239,2369,2282,48.5713636363636,87,TRUE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-15,2025,0,1779,2064,1841,130.324848484848,223,TRUE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-18,2025,4,1316,1383,1316,63.5942424242424,67,FALSE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-25,2025,3,1734,1728,1734,5.45090909090911,6,TRUE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-01,2025,2,2137,2146,2137,3.57636363636363,9,TRUE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-08,2025,1,2239,2369,2241,110.864242424242,128,FALSE
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-15,2025,0,1779,2064,1779,268.445757575758,285,TRUE
"Illinois",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-18,2025,4,1316,1383,1316,62.3363636363636,67,FALSE
"Illinois",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,1734,1728,1735,6.40242424242424,7,FALSE
"Illinois",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,2137,2146,2138,4.3,8,TRUE
"Illinois",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,2239,2369,2240.5,119.480303030303,128.5,FALSE
